from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
7602,7602,4,0,14498628,14498622
7602,7602,4,0,14498629,14498623
7602,7602,4,0,14498630,14498624
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,14498981,14499011
7622,7622,4,0,14498983,14499013
7622,7622,4,0,14498984,14499017
7622,7622,4,0,14498986,14499015
7622,7622,4,0,14498989,14499019
7622,7622,4,0,14498991,14499001
7622,7622,4,0,14498993,14499003
7622,7622,4,0,14498994,14499009
7622,7622,4,0,14498996,14499005
7622,7622,4,0,14498998,14499021
7622,7622,4,0,14498999,14499022
7622,7622,4,0,14499025,14499056
7622,7622,4,0,14499027,14499058
7622,7622,4,0,14499029,14499060
7622,7622,4,0,14499032,14499064
7622,7622,4,0,14499034,14499046
7622,7622,4,0,14499036,14499048
7622,7622,4,0,14499038,14499049
7622,7622,4,0,14499040,14499051
7622,7622,4,0,14499042,14499053
7622,7622,4,0,14499044,14499062
7635,5216,0,240,,
7635,6727,2,120,,
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
767,1018,0,240,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,77,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2058,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,779,0,240,,
779,857,0,240,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
7926,7926,4,0,14500903,14500911
7926,7926,4,0,14500904,14500914
7926,7926,4,0,14500905,14500912
7926,7926,4,0,14500906,14500915
7926,7926,4,0,14500907,14500916
7926,7926,4,0,14500908,14500917
7926,7926,4,0,14500909,14500910
7926,7926,4,0,14500918,14500928
7926,7926,4,0,14500919,14500929
7926,7926,4,0,14500920,14500925
7926,7926,4,0,14500921,14500924
7926,7926,4,0,14500922,14500926
7926,7926,4,0,14500923,14500927
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,14500877,14500885
7979,7979,4,0,14500878,14500886
7979,7979,4,0,14500879,14500890
7979,7979,4,0,14500880,14500889
7979,7979,4,0,14500881,14500884
7979,7979,4,0,14500882,14500888
7979,7979,4,0,14500883,14500887
7979,7979,4,0,14500891,14500897
7979,7979,4,0,14500892,14500898
7979,7979,4,0,14500893,14500899
7979,7979,4,0,14500894,14500900
7979,7979,4,0,14500895,14500901
7979,7979,4,0,14500896,14500902
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8058,6468,2,360,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,2339,2,300,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,1286,2,360,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8076,96,2,420,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,13043,2,300,,
811,761,0,240,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8366,12946,0,240,,
8366,12947,0,240,,
8367,12946,0,240,,
8367,12947,0,240,,
8368,12946,2,360,,
8368,12947,2,360,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,14469075,14469201
8396,8396,4,0,14469076,14469181
8396,8396,4,0,14469077,14469197
8396,8396,4,0,14469078,14469179
8396,8396,4,0,14469079,14469188
8396,8396,4,0,14469080,14469182
8396,8396,4,0,14469081,14469195
8396,8396,4,0,14469082,14469184
8396,8396,4,0,14469083,14469183
8396,8396,4,0,14469084,14469191
8396,8396,4,0,14469085,14469190
8396,8396,4,0,14469086,14469180
8396,8396,4,0,14469087,14469189
8396,8396,4,0,14469088,14469185
8396,8396,4,0,14469089,14469186
8396,8396,4,0,14469090,14469199
8396,8396,4,0,14469091,14469198
8396,8396,4,0,14469092,14469192
8396,8396,4,0,14469093,14469193
8396,8396,4,0,14469094,14469194
8396,8396,4,0,14469095,14469187
8396,8396,4,0,14469096,14469200
8396,8396,4,0,14469097,14469196
8396,8396,4,0,14469121,14469238
8396,8396,4,0,14469122,14469226
8396,8396,4,0,14469123,14469227
8396,8396,4,0,14469124,14469228
8396,8396,4,0,14469125,14469230
8396,8396,4,0,14469126,14469232
8396,8396,4,0,14469127,14469233
8396,8396,4,0,14469128,14469225
8396,8396,4,0,14469129,14469239
8396,8396,4,0,14469130,14469231
8396,8396,4,0,14469131,14469234
8396,8396,4,0,14469132,14469237
8396,8396,4,0,14469133,14469235
8396,8396,4,0,14469134,14469229
8396,8396,4,0,14469135,14469236
8396,8396,4,0,14469151,14469261
8396,8396,4,0,14469152,14469263
8396,8396,4,0,14469153,14469265
8396,8396,4,0,14469154,14469264
8396,8396,4,0,14469155,14469267
8396,8396,4,0,14469156,14469268
8396,8396,4,0,14469157,14469266
8396,8396,4,0,14469158,14469256
8396,8396,4,0,14469159,14469258
8396,8396,4,0,14469160,14469257
8396,8396,4,0,14469161,14469259
8396,8396,4,0,14469162,14469262
8396,8396,4,0,14469163,14469255
8396,8396,4,0,14469164,14469260
8396,8396,4,0,14469202,14469113
8396,8396,4,0,14469203,14469099
8396,8396,4,0,14469204,14469106
8396,8396,4,0,14469205,14469101
8396,8396,4,0,14469206,14469120
8396,8396,4,0,14469207,14469104
8396,8396,4,0,14469208,14469114
8396,8396,4,0,14469209,14469100
8396,8396,4,0,14469210,14469107
8396,8396,4,0,14469211,14469117
8396,8396,4,0,14469212,14469102
8396,8396,4,0,14469213,14469105
8396,8396,4,0,14469214,14469119
8396,8396,4,0,14469215,14469115
8396,8396,4,0,14469216,14469116
8396,8396,4,0,14469217,14469118
8396,8396,4,0,14469218,14469103
8396,8396,4,0,14469219,14469108
8396,8396,4,0,14469220,14469109
8396,8396,4,0,14469221,14469110
8396,8396,4,0,14469222,14469111
8396,8396,4,0,14469223,14469112
8396,8396,4,0,14469224,14469098
8396,8396,4,0,14469240,14469142
8396,8396,4,0,14469241,14469149
8396,8396,4,0,14469242,14469138
8396,8396,4,0,14469243,14469150
8396,8396,4,0,14469244,14469136
8396,8396,4,0,14469245,14469141
8396,8396,4,0,14469246,14469140
8396,8396,4,0,14469247,14469143
8396,8396,4,0,14469248,14469137
8396,8396,4,0,14469249,14469145
8396,8396,4,0,14469250,14469144
8396,8396,4,0,14469251,14469139
8396,8396,4,0,14469252,14469147
8396,8396,4,0,14469253,14469148
8396,8396,4,0,14469254,14469146
8396,8396,4,0,14469269,14469178
8396,8396,4,0,14469270,14469172
8396,8396,4,0,14469271,14469169
8396,8396,4,0,14469272,14469174
8396,8396,4,0,14469273,14469175
8396,8396,4,0,14469274,14469177
8396,8396,4,0,14469275,14469176
8396,8396,4,0,14469276,14469173
8396,8396,4,0,14469277,14469167
8396,8396,4,0,14469278,14469166
8396,8396,4,0,14469279,14469165
8396,8396,4,0,14469280,14469168
8396,8396,4,0,14469281,14469170
8396,8396,4,0,14469282,14469171
8408,7646,2,300,,
8412,12946,0,240,,
8412,12947,0,240,,
8412,8367,2,300,,
8412,8412,0,240,,
8417,12947,2,360,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8485,8282,2,300,,
8485,8283,2,480,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,14481969,14481991
8497,8497,4,0,14481970,14481992
8497,8497,4,0,14481971,14481993
8497,8497,4,0,14481972,14481994
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
857,1143,2,300,,
857,12749,2,360,,
857,176,2,360,,
857,857,0,240,,
857,8622,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,12036,2,420,,
859,189,2,300,,
859,35,2,300,,
859,4881,2,420,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,360,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,2120,2,360,,
8622,779,2,300,,
8622,857,0,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2058,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8657,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8673,8673,0,240,,
8673,8674,0,240,,
8673,8743,2,420,,
8673,8751,0,240,,
8673,8760,0,240,,
8673,9505,0,240,,
8674,8673,0,240,,
8674,8751,2,300,,
8674,8760,2,300,,
8674,9505,0,240,,
8679,10021,2,480,,
8679,8659,0,240,,
8679,8680,0,240,,
8679,8748,0,240,,
8679,8757,0,240,,
8680,10021,2,480,,
8680,8659,0,240,,
8680,8679,2,120,,
8680,8748,0,240,,
8680,8757,0,240,,
8683,10017,2,300,,
8683,10018,0,240,,
8683,8683,0,240,,
8683,8683,4,0,14469333,14468368
8683,8683,4,0,14469334,14468357
8683,8683,4,0,14469335,14468394
8683,8683,4,0,14469336,14468359
8683,8683,4,0,14469337,14468360
8683,8683,4,0,14469338,14468362
8683,8683,4,0,14469339,14468355
8683,8683,4,0,14469340,14468392
8683,8683,4,0,14469341,14468393
8683,8683,4,0,14469342,14468397
8683,8683,4,0,14469343,14468369
8683,8683,4,0,14469344,14468370
8683,8683,4,0,14469345,14468371
8683,8683,4,0,14469346,14468356
8683,8683,4,0,14469347,14468398
8683,8683,4,0,14469348,14468399
8683,8683,4,0,14469349,14468400
8683,8683,4,0,14469350,14468363
8683,8683,4,0,14469351,14468353
8683,8683,4,0,14469352,14468404
8683,8683,4,0,14469353,14468401
8683,8683,4,0,14469354,14468402
8683,8683,4,0,14469355,14468403
8683,8683,4,0,14469356,14468361
8683,8683,4,0,14469357,14468358
8683,8683,4,0,14469358,14468380
8683,8683,4,0,14469359,14468372
8683,8683,4,0,14469360,14468373
8683,8683,4,0,14469361,14468374
8683,8683,4,0,14469362,14468375
8683,8683,4,0,14469363,14468376
8683,8683,4,0,14469364,14468377
8683,8683,4,0,14469365,14468378
8683,8683,4,0,14469366,14468354
8683,8683,4,0,14469367,14468379
8683,8683,4,0,14469368,14468381
8683,8683,4,0,14469369,14468395
8683,8683,4,0,14469370,14468383
8683,8683,4,0,14469371,14468384
8683,8683,4,0,14469372,14468385
8683,8683,4,0,14469373,14468386
8683,8683,4,0,14469374,14468387
8683,8683,4,0,14469375,14468388
8683,8683,4,0,14469376,14468389
8683,8683,4,0,14469377,14468390
8683,8683,4,0,14469378,14468382
8683,8683,4,0,14469379,14468364
8683,8683,4,0,14469380,14468396
8683,8683,4,0,14469381,14468366
8683,8683,4,0,14469382,14468367
8683,8683,4,0,14469383,14468391
8683,8683,4,0,14469384,14468365
8683,8683,4,0,14469385,14468365
8683,8683,4,0,14469423,14468472
8683,8683,4,0,14469424,14468469
8683,8683,4,0,14469425,14468471
8683,8683,4,0,14469426,14468468
8683,8683,4,0,14469427,14468444
8683,8683,4,0,14469428,14468476
8683,8683,4,0,14469429,14468441
8683,8683,4,0,14469430,14468474
8683,8683,4,0,14469431,14468473
8683,8683,4,0,14469432,14468475
8683,8683,4,0,14469433,14468464
8683,8683,4,0,14469434,14468453
8683,8683,4,0,14469435,14468451
8683,8683,4,0,14469436,14468450
8683,8683,4,0,14469437,14468449
8683,8683,4,0,14469438,14468448
8683,8683,4,0,14469439,14468447
8683,8683,4,0,14469440,14468446
8683,8683,4,0,14469441,14468443
8683,8683,4,0,14469442,14468445
8683,8683,4,0,14469443,14468455
8683,8683,4,0,14469444,14468470
8683,8683,4,0,14469445,14468452
8683,8683,4,0,14469446,14468465
8683,8683,4,0,14469447,14468458
8683,8683,4,0,14469448,14468462
8683,8683,4,0,14469449,14468461
8683,8683,4,0,14469450,14468460
8683,8683,4,0,14469451,14468459
8683,8683,4,0,14469452,14468466
8683,8683,4,0,14469453,14468467
8683,8683,4,0,14469454,14468456
8683,8683,4,0,14469455,14468442
8683,8683,4,0,14469456,14468457
8683,8683,4,0,14469457,14468463
8683,8683,4,0,14469458,14468454
8683,8683,4,0,14469493,14468512
8683,8683,4,0,14469494,14468528
8683,8683,4,0,14469495,14468525
8683,8683,4,0,14469496,14468517
8683,8683,4,0,14469497,14468543
8683,8683,4,0,14469498,14468523
8683,8683,4,0,14469499,14468515
8683,8683,4,0,14469500,14468516
8683,8683,4,0,14469501,14468518
8683,8683,4,0,14469502,14468542
8683,8683,4,0,14469503,14468541
8683,8683,4,0,14469504,14468526
8683,8683,4,0,14469505,14468540
8683,8683,4,0,14469506,14468539
8683,8683,4,0,14469507,14468538
8683,8683,4,0,14469508,14468537
8683,8683,4,0,14469509,14468536
8683,8683,4,0,14469510,14468514
8683,8683,4,0,14469511,14468524
8683,8683,4,0,14469512,14468534
8683,8683,4,0,14469513,14468533
8683,8683,4,0,14469514,14468531
8683,8683,4,0,14469515,14468530
8683,8683,4,0,14469516,14468532
8683,8683,4,0,14469517,14468522
8683,8683,4,0,14469518,14468521
8683,8683,4,0,14469519,14468527
8683,8683,4,0,14469520,14468519
8683,8683,4,0,14469521,14468520
8683,8683,4,0,14469522,14468513
8683,8683,4,0,14469523,14468511
8683,8683,4,0,14469524,14468535
8683,8683,4,0,14469525,14468529
8683,8697,0,240,,
8683,8749,0,240,,
8683,8758,0,240,,
8687,12227,0,240,,
8687,8657,0,240,,
8687,8672,0,240,,
8687,8676,0,240,,
8687,8685,0,240,,
8687,8687,0,240,,
8687,8688,0,240,,
8687,8689,0,240,,
8687,8690,0,240,,
8687,8691,0,240,,
8687,8746,0,240,,
8687,8755,0,240,,
8688,8689,0,240,,
8689,8688,0,240,,
869,1018,0,240,,
8691,12227,0,240,,
8691,8657,0,240,,
8691,8672,0,240,,
8691,8676,0,240,,
8691,8685,0,240,,
8691,8687,0,240,,
8691,8688,0,240,,
8691,8689,0,240,,
8691,8690,0,240,,
8691,8691,0,240,,
8691,8746,0,240,,
8691,8755,0,240,,
8697,10017,2,360,,
8697,10018,0,240,,
8697,8683,0,240,,
8697,8697,0,240,,
8697,8697,4,0,14468304,14469301
8697,8697,4,0,14468305,14469317
8697,8697,4,0,14468306,14469302
8697,8697,4,0,14468307,14469284
8697,8697,4,0,14468308,14469318
8697,8697,4,0,14468309,14469319
8697,8697,4,0,14468310,14469320
8697,8697,4,0,14468311,14469321
8697,8697,4,0,14468312,14469322
8697,8697,4,0,14468313,14469323
8697,8697,4,0,14468314,14469325
8697,8697,4,0,14468315,14469326
8697,8697,4,0,14468316,14469327
8697,8697,4,0,14468317,14469328
8697,8697,4,0,14468318,14469329
8697,8697,4,0,14468319,14469287
8697,8697,4,0,14468320,14469307
8697,8697,4,0,14468321,14469308
8697,8697,4,0,14468322,14469309
8697,8697,4,0,14468323,14469310
8697,8697,4,0,14468324,14469311
8697,8697,4,0,14468325,14469312
8697,8697,4,0,14468326,14469289
8697,8697,4,0,14468327,14469290
8697,8697,4,0,14468328,14469291
8697,8697,4,0,14468329,14469324
8697,8697,4,0,14468330,14469315
8697,8697,4,0,14468331,14469316
8697,8697,4,0,14468332,14469331
8697,8697,4,0,14468333,14469305
8697,8697,4,0,14468334,14469288
8697,8697,4,0,14468335,14469292
8697,8697,4,0,14468336,14469294
8697,8697,4,0,14468337,14469295
8697,8697,4,0,14468338,14469285
8697,8697,4,0,14468339,14469286
8697,8697,4,0,14468340,14469283
8697,8697,4,0,14468341,14469293
8697,8697,4,0,14468342,14469313
8697,8697,4,0,14468343,14469330
8697,8697,4,0,14468344,14469314
8697,8697,4,0,14468345,14469304
8697,8697,4,0,14468346,14469306
8697,8697,4,0,14468347,14469303
8697,8697,4,0,14468348,14469296
8697,8697,4,0,14468349,14469297
8697,8697,4,0,14468350,14469298
8697,8697,4,0,14468351,14469299
8697,8697,4,0,14468352,14469300
8697,8697,4,0,14468405,14469422
8697,8697,4,0,14468406,14469421
8697,8697,4,0,14468407,14469398
8697,8697,4,0,14468408,14469401
8697,8697,4,0,14468409,14469412
8697,8697,4,0,14468410,14469397
8697,8697,4,0,14468411,14469400
8697,8697,4,0,14468412,14469420
8697,8697,4,0,14468413,14469419
8697,8697,4,0,14468414,14469418
8697,8697,4,0,14468415,14469399
8697,8697,4,0,14468416,14469388
8697,8697,4,0,14468417,14469415
8697,8697,4,0,14468418,14469393
8697,8697,4,0,14468419,14469392
8697,8697,4,0,14468420,14469391
8697,8697,4,0,14468421,14469390
8697,8697,4,0,14468422,14469410
8697,8697,4,0,14468423,14469414
8697,8697,4,0,14468424,14469413
8697,8697,4,0,14468425,14469394
8697,8697,4,0,14468426,14469417
8697,8697,4,0,14468427,14469416
8697,8697,4,0,14468428,14469395
8697,8697,4,0,14468429,14469411
8697,8697,4,0,14468430,14469396
8697,8697,4,0,14468431,14469389
8697,8697,4,0,14468432,14469409
8697,8697,4,0,14468433,14469408
8697,8697,4,0,14468434,14469407
